Município1;UF1;Data;DATA_DIA;DIA;STR_DATA;Escala de cor;Número de registros;Índice De Isolamento
SÃO PAULO;SP;sábado, 09/01;Saturday;Sábado;Ranking dos municípios (9/1/2021);>40-50%;1;44%
SÃO PAULO;SP;domingo, 10/01;Sunday;Domingo;Ranking dos municípios (10/1/2021);>40-50%;1;48%
SÃO PAULO;SP;segunda-feira, 11/01;Monday;Segunda-feira;Ranking dos municípios (11/1/2021);>40-50%;1;40%
SÃO PAULO;SP;terça-feira, 12/01;Tuesday;Terça-feira;Ranking dos municípios (12/1/2021);>40-50%;1;40%
SÃO PAULO;SP;quarta-feira, 13/01;Wednesday;Quarta-feira;Ranking dos municípios (13/1/2021);>40-50%;1;40%
SÃO PAULO;SP;quinta-feira, 14/01;Thursday;Quinta-feira;Ranking dos municípios (14/1/2021);>40-50%;1;40%
SÃO PAULO;SP;sexta-feira, 15/01;Friday;Sexta-feira;Ranking dos municípios (15/1/2021);Até 40%;1;39%
SÃO PAULO;SP;sábado, 16/01;Saturday;Sábado;Ranking dos municípios (16/1/2021);>40-50%;1;42%
SÃO PAULO;SP;domingo, 17/01;Sunday;Domingo;Ranking dos municípios (17/1/2021);>40-50%;1;46%
SÃO PAULO;SP;segunda-feira, 18/01;Monday;Segunda-feira;Ranking dos municípios (18/1/2021);Até 40%;1;40%
SÃO PAULO;SP;terça-feira, 19/01;Tuesday;Terça-feira;Ranking dos municípios (19/1/2021);Até 40%;1;39%
SÃO PAULO;SP;quarta-feira, 20/01;Wednesday;Quarta-feira;Ranking dos municípios (20/1/2021);Até 40%;1;40%
SÃO PAULO;SP;quinta-feira, 21/01;Thursday;Quinta-feira;Ranking dos municípios (21/1/2021);>40-50%;1;40%
SÃO PAULO;SP;sexta-feira, 22/01;Friday;Sexta-feira;Ranking dos municípios (22/1/2021);Até 40%;1;38%
SÃO PAULO;SP;sábado, 23/01;Saturday;Sábado;Ranking dos municípios (23/1/2021);>40-50%;1;41%
SÃO PAULO;SP;domingo, 24/01;Sunday;Domingo;Ranking dos municípios (24/1/2021);>40-50%;1;47%
SÃO PAULO;SP;segunda-feira, 25/01;Monday;Segunda-feira;Ranking dos municípios (25/1/2021);>40-50%;1;47%
SÃO PAULO;SP;terça-feira, 26/01;Tuesday;Terça-feira;Ranking dos municípios (26/1/2021);Até 40%;1;38%
SÃO PAULO;SP;quarta-feira, 27/01;Wednesday;Quarta-feira;Ranking dos municípios (27/1/2021);Até 40%;1;38%
SÃO PAULO;SP;quinta-feira, 28/01;Thursday;Quinta-feira;Ranking dos municípios (28/1/2021);Até 40%;1;39%
SÃO PAULO;SP;sexta-feira, 29/01;Friday;Sexta-feira;Ranking dos municípios (29/1/2021);Até 40%;1;38%
SÃO PAULO;SP;sábado, 30/01;Saturday;Sábado;Ranking dos municípios (30/1/2021);>40-50%;1;42%
SÃO PAULO;SP;domingo, 31/01;Sunday;Domingo;Ranking dos municípios (31/1/2021);>40-50%;1;47%
SÃO PAULO;SP;segunda-feira, 01/02;Monday;Segunda-feira;Ranking dos municípios (1/2/2021);Até 40%;1;39%
SÃO PAULO;SP;terça-feira, 02/02;Tuesday;Terça-feira;Ranking dos municípios (2/2/2021);Até 40%;1;39%
SÃO PAULO;SP;quarta-feira, 03/02;Wednesday;Quarta-feira;Ranking dos municípios (3/2/2021);Até 40%;1;38%
SÃO PAULO;SP;quinta-feira, 04/02;Thursday;Quinta-feira;Ranking dos municípios (4/2/2021);Até 40%;1;38%
SÃO PAULO;SP;sexta-feira, 05/02;Friday;Sexta-feira;Ranking dos municípios (5/2/2021);Até 40%;1;37%
SÃO PAULO;SP;sábado, 06/02;Saturday;Sábado;Ranking dos municípios (6/2/2021);>40-50%;1;41%
SÃO PAULO;SP;domingo, 07/02;Sunday;Domingo;Ranking dos municípios (7/2/2021);>40-50%;1;47%
SÃO PAULO;SP;segunda-feira, 08/02;Monday;Segunda-feira;Ranking dos municípios (8/2/2021);Até 40%;1;39%
SÃO PAULO;SP;terça-feira, 09/02;Tuesday;Terça-feira;Ranking dos municípios (9/2/2021);Até 40%;1;39%
SÃO PAULO;SP;quarta-feira, 10/02;Wednesday;Quarta-feira;Ranking dos municípios (10/2/2021);Até 40%;1;38%
SÃO PAULO;SP;quinta-feira, 11/02;Thursday;Quinta-feira;Ranking dos municípios (11/2/2021);Até 40%;1;38%
SÃO PAULO;SP;sexta-feira, 12/02;Friday;Sexta-feira;Ranking dos municípios (12/2/2021);Até 40%;1;37%
SÃO PAULO;SP;sábado, 13/02;Saturday;Sábado;Ranking dos municípios (13/2/2021);>40-50%;1;41%
SÃO PAULO;SP;domingo, 14/02;Sunday;Domingo;Ranking dos municípios (14/2/2021);>40-50%;1;48%
SÃO PAULO;SP;segunda-feira, 15/02;Monday;Segunda-feira;Ranking dos municípios (15/2/2021);>40-50%;1;40%
SÃO PAULO;SP;terça-feira, 16/02;Tuesday;Terça-feira;Ranking dos municípios (16/2/2021);>40-50%;1;40%
SÃO PAULO;SP;quarta-feira, 17/02;Wednesday;Quarta-feira;Ranking dos municípios (17/2/2021);Até 40%;1;38%
SÃO PAULO;SP;quinta-feira, 18/02;Thursday;Quinta-feira;Ranking dos municípios (18/2/2021);Até 40%;1;38%
SÃO PAULO;SP;sexta-feira, 19/02;Friday;Sexta-feira;Ranking dos municípios (19/2/2021);Até 40%;1;37%
SÃO PAULO;SP;sábado, 20/02;Saturday;Sábado;Ranking dos municípios (20/2/2021);>40-50%;1;40%
SÃO PAULO;SP;domingo, 21/02;Sunday;Domingo;Ranking dos municípios (21/2/2021);>40-50%;1;46%
SÃO PAULO;SP;segunda-feira, 22/02;Monday;Segunda-feira;Ranking dos municípios (22/2/2021);Até 40%;1;38%
SÃO PAULO;SP;terça-feira, 23/02;Tuesday;Terça-feira;Ranking dos municípios (23/2/2021);Até 40%;1;38%
SÃO PAULO;SP;quarta-feira, 24/02;Wednesday;Quarta-feira;Ranking dos municípios (24/2/2021);>40-50%;1;40%
SÃO PAULO;SP;quinta-feira, 25/02;Thursday;Quinta-feira;Ranking dos municípios (25/2/2021);Até 40%;1;38%
SÃO PAULO;SP;sexta-feira, 26/02;Friday;Sexta-feira;Ranking dos municípios (26/2/2021);Até 40%;1;37%
SÃO PAULO;SP;sábado, 27/02;Saturday;Sábado;Ranking dos municípios (27/2/2021);>40-50%;1;41%
SÃO PAULO;SP;domingo, 28/02;Sunday;Domingo;Ranking dos municípios (28/2/2021);>40-50%;1;47%
SÃO PAULO;SP;segunda-feira, 01/03;Monday;Segunda-feira;Ranking dos municípios (1/3/2021);Até 40%;1;38%
SÃO PAULO;SP;terça-feira, 02/03;Tuesday;Terça-feira;Ranking dos municípios (2/3/2021);Até 40%;1;38%
SÃO PAULO;SP;quarta-feira, 03/03;Wednesday;Quarta-feira;Ranking dos municípios (3/3/2021);Até 40%;1;39%
SÃO PAULO;SP;quinta-feira, 04/03;Thursday;Quinta-feira;Ranking dos municípios (4/3/2021);Até 40%;1;39%
SÃO PAULO;SP;sexta-feira, 05/03;Friday;Sexta-feira;Ranking dos municípios (5/3/2021);Até 40%;1;38%
SÃO PAULO;SP;sábado, 06/03;Saturday;Sábado;Ranking dos municípios (6/3/2021);>40-50%;1;44%
SÃO PAULO;SP;domingo, 07/03;Sunday;Domingo;Ranking dos municípios (7/3/2021);>40-50%;1;50%
